core_service,process_type,classvariable,key,return_variable
PPLCoreTS,FlightBookingRequest,FlightBookingRequestObj,DEPARTURE_DATE,dtDepartureDate
PPLCoreTS,FlightBookingRequest,FlightBookingRequestObj,DEPARTURE_TIME,strDepartureTime
PPLCoreTS,FlightBookingRequest,FlightBookingRequestObj,ARRIVAL_DATE,dtArrivalDate
PPLCoreTS,FlightBookingRequest,FlightBookingRequestObj,ARRIVAL_TIME,strArrivalTime
PPLCoreTS,FlightBookingRequest,FlightBookingRequestObj,AIRLINE,strAirline
PPLCoreTS,FlightBookingRequest,FlightBookingRequestObj,FLIGHT_NO,strFlightNo
PPLCoreTS,FlightBookingRequest,FlightBookingRequestObj,TERMINAL_INFO,strTerminalInfo
PPLCoreTS,accRequest,accRequestObj,recStatus,recStatus
PPLCoreTS,accRequest,accRequestObj,select,strSelect
PPLCoreTS,accRequest,accRequestObj,GUEST_HOUSE,strGuestHouse
PPLCoreTS,accRequest,accRequestObj,DATE_FROM,dtDateFrom
PPLCoreTS,accRequest,accRequestObj,DATE_TO,dtDateTo
PPLCoreTS,accRequest,accRequestObj,ROOM_NO,strRoomNo
PPLCoreTS,accRequest,accRequestObj,ROOM_TYPE,strRomType
PPLCoreTS,accRequest,accRequestObj,BED_NO,strBedNo
PPLCoreTS,accRequest,accRequestObj,LINE_NO,iSeqNo
PPLCoreTS,UtilDtlGrid,UtilDtlGridObj,recStatus,recStatus
PPLCoreTS,UtilDtlGrid,UtilDtlGridObj,select,strSelect
PPLCoreTS,UtilDtlGrid,UtilDtlGridObj,SEQ_NO,iSeqNo
PPLCoreTS,UtilDtlGrid,UtilDtlGridObj,FROM,strOrigin
PPLCoreTS,UtilDtlGrid,UtilDtlGridObj,TO,strDestination
PPLCoreTS,UtilDtlGrid,UtilDtlGridObj,NO_OF_PEOPLE,strNoOfPeople
PPLCoreTS,UtilDtlGrid,UtilDtlGridObj,UTILIZATION,strUtilization
PPLCoreTS,mappedReqGrid,mappedReqGridObj,recStatus,recStatus
PPLCoreTS,mappedReqGrid,mappedReqGridObj,select,strSelect
PPLCoreTS,mappedReqGrid,mappedReqGridObj,UN_REQUEST_NO,strRequestNo
PPLCoreTS,mappedReqGrid,mappedReqGridObj,UN_SEAT_NO,strSeatNo
PPLCoreTS,mappedReqGrid,mappedReqGridObj,UN_REQ_DATE,dtTravelDate
PPLCoreTS,mappedReqGrid,mappedReqGridObj,UN_REQ_TIME,tmTravelTime
PPLCoreTS,VehicleDetails,VehicleDetailsObj,recStatus,recStatus
PPLCoreTS,VehicleDetails,VehicleDetailsObj,select,strSelect
PPLCoreTS,VehicleDetails,VehicleDetailsObj,PICKUP_LOC,strOrigin
PPLCoreTS,VehicleDetails,VehicleDetailsObj,DROP_LOC,strDestination
PPLCoreTS,VehicleDetails,VehicleDetailsObj,TRAVEL_DATE,dtTravelDate
PPLCoreTS,VehicleDetails,VehicleDetailsObj,TRAVEL_TIME,tmTravelTime
SERCoreServiceGroupTS,ServiceGroup,SerGrpGridFieldObj,recStatus,recStatus
SERCoreServiceGroupTS,ServiceGroup,SerGrpGridFieldObj,select,strSelect
SERCoreServiceGroupTS,ServiceGroup,SerGrpGridFieldObj,VEHICLE_CATEGORY,strVehicleCategory
SERCoreServiceGroupTS,ServiceGroup,SerGrpGridFieldObj,NO_OF_VEHICLES,iNoOfVeh
SERCoreServiceGroupTS,reqMapGrid,VehicleDtlObj,recStatus,recStatus
SERCoreServiceGroupTS,reqMapGrid,VehicleDtlObj,select,strSelect
SERCoreServiceGroupTS,reqMapGrid,VehicleDtlObj,VEHICLE_CATEGORY,strVehicleCategory
SERCoreServiceGroupTS,reqMapGrid,VehicleDtlObj,NO_OF_VEHICLES,iNoOfVeh
SERCoreServiceGroupTS,reqMapGrid,VehicleDtlObj,ORIGIN,strOrigin
SERCoreServiceGroupTS,reqMapGrid,VehicleDtlObj,DESTINATION,strDestination
SERCoreServiceGroupTS,reqMapGrid,VehicleDtlObj,REQUIRED_FROM_DATE,dtRequiredFromDate
SERCoreServiceGroupTS,reqMapGrid,VehicleDtlObj,REQUIRED_FROM_TIME,tmRequiredFromTime
SERCoreServiceGroupTS,reqMapGrid,VehicleDtlObj,REQUIRED_TO_DATE,dtRequiredToDate
SERCoreServiceGroupTS,reqMapGrid,VehicleDtlObj,REQUIRED_TO_TIME,tmRequiredToTime
SERCoreServiceGroupTS,invoiceMapGrid,ReferenceDocObj,recStatus,recStatus
SERCoreServiceGroupTS,invoiceMapGrid,ReferenceDocObj,select,strSelect
SERCoreServiceGroupTS,invoiceMapGrid,ReferenceDocObj,REFERENCE_DOCUMENT_TYPE,strRefDocType
SERCoreServiceGroupTS,invoiceMapGrid,ReferenceDocObj,REFERENCE_DOCUMENT_NO,strRefDocNo
SERCoreServiceGroupTS,invoiceMapGrid,ReferenceDocObj,REMARKS,strRemarks
SERCoreServiceGroupTS,vehicleGrid,VehicleDtlObj,recStatus,recStatus
SERCoreServiceGroupTS,vehicleGrid,VehicleDtlObj,select,strSelect
SERCoreServiceGroupTS,vehicleGrid,VehicleDtlObj,VEHICLE_CATEGORY,strVehicleCategory
SERCoreServiceGroupTS,vehicleGrid,VehicleDtlObj,NO_OF_VEHICLES,iNoOfVeh
SERCoreServiceGroupTS,vehicleGrid,VehicleDtlObj,ORIGIN,strOrigin
SERCoreServiceGroupTS,vehicleGrid,VehicleDtlObj,DESTINATION,strDestination
SERCoreServiceGroupTS,vehicleGrid,VehicleDtlObj,REQUIRED_FROM_DATE,dtRequiredFromDate
SERCoreServiceGroupTS,vehicleGrid,VehicleDtlObj,REQUIRED_FROM_TIME,tmRequiredFromTime
SERCoreServiceGroupTS,vehicleGrid,VehicleDtlObj,REQUIRED_TO_DATE,dtRequiredToDate
SERCoreServiceGroupTS,vehicleGrid,VehicleDtlObj,REQUIRED_TO_TIME,tmRequiredToTime
SERCoreServiceGroupTS,referenceGrid,ReferenceDocObj,recStatus,recStatus
SERCoreServiceGroupTS,referenceGrid,ReferenceDocObj,select,strSelect
SERCoreServiceGroupTS,referenceGrid,ReferenceDocObj,REFERENCE_DOCUMENT_TYPE,strRefDocType
SERCoreServiceGroupTS,referenceGrid,ReferenceDocObj,REFERENCE_DOCUMENT_NO,strRefDocNo
SERCoreServiceGroupTS,referenceGrid,ReferenceDocObj,REMARKS,strRemarks
SERCoreServiceGroupTS,assignedService,assignedServiceObj,recStatus,recStatus
SERCoreServiceGroupTS,assignedService,assignedServiceObj,select,strSelect
SERCoreServiceGroupTS,assignedService,assignedServiceObj,SERVICE_ID,strServiceId
SERCoreServiceGroupTS,assignedService,assignedServiceObj,SEQ_NO,iSeqNo
SERCoreServiceGroupTS,assignedService,assignedServiceObj,SERVICE_REQUEST_NO,strServiceReqNo
SERCoreServiceGroupTS,assignedService,assignedServiceObj,VEHICLE_CATEGORY,strVehCat
SERCoreServiceGroupTS,assignedService,assignedServiceObj,REQ_FROM_DATE,dtReqDt
SERCoreServiceGroupTS,assignedService,assignedServiceObj,ORIGIN,strOrigin
SERCoreServiceGroupTS,assignedService,assignedServiceObj,DESTINATION,strDestination
SERCoreServiceGroupTS,assignedService,assignedServiceObj,CUSTOMER_NAME,strCustName
SERCoreServiceGroupTS,tripSchedule,tripScheduleObj,recStatus,recStatus
SERCoreServiceGroupTS,tripSchedule,tripScheduleObj,select,strSelect
SERCoreServiceGroupTS,tripSchedule,tripScheduleObj,JP_NO,strJpNo
SERCoreServiceGroupTS,tripSchedule,tripScheduleObj,JP_TYPE,strJpType
SERCoreServiceGroupTS,tripSchedule,tripScheduleObj,REF_SERVICE_NO,strRefServiceId
SERCoreServiceGroupTS,tripSchedule,tripScheduleObj,ORIGIN,strOrigin
SERCoreServiceGroupTS,tripSchedule,tripScheduleObj,DEST,strDestination
SERCoreServiceGroupTS,tripSchedule,tripScheduleObj,DISTANCE,strDistance
SERCoreServiceGroupTS,tripSchedule,tripScheduleObj,START_TIME,tmStartTime
SERCoreServiceGroupTS,tripSchedule,tripScheduleObj,END_TIME,tmEndTime
VEHSCHCoreVehSchServiceTS,TripRoster,vehschgrid1Obj,recStatus,recStatus
VEHSCHCoreVehSchServiceTS,TripRoster,vehschgrid1Obj,select,strSelect
VEHSCHCoreVehSchServiceTS,TripRoster,vehschgrid1Obj,TRIP_NO,strTripNo
VEHSCHCoreVehSchServiceTS,TripRoster,vehschgrid1Obj,LOAD_NO,strLoadNo
VEHSCHCoreVehSchServiceTS,TripRoster,vehschgrid1Obj,REQUEST_NO,strRequestNo
VEHSCHCoreVehSchServiceTS,TripRoster,vehschgrid1Obj,ORIGIN,strOrigin
VEHSCHCoreVehSchServiceTS,TripRoster,vehschgrid1Obj,DESTINATION,strDestination
VEHSCHCoreVehSchServiceTS,TripRoster,vehschgrid1Obj,DEP_DATE,dtDepDate
VEHSCHCoreVehSchServiceTS,TripRoster,vehschgrid1Obj,VEH_CAT,strVehCat
VEHSCHCoreVehSchServiceTS,TripRoster,vehschgrid1Obj,PHONE_1,strOwnerPhNo
VEHSCHCoreVehSchServiceTS,TripRoster,vehschgrid1Obj,VEHICLE_CODE,strVehCode
VEHSCHCoreVehSchServiceTS,TripRoster,vehschgrid1Obj,VEH_REG_NO,strVehRegNo
VEHSCHCoreVehSchServiceTS,TripRoster,vehschgrid1Obj,DRIVER_CODE,strDriverCode
VEHSCHCoreVehSchServiceTS,TripRoster,vehschgrid1Obj,DRIVER_NAME,strDriverName
VEHSCHCoreVehSchServiceTS,TripRoster,vehschgrid1Obj,PHONE_NO,strDriverPhNo
VEHSCHCoreVehSchServiceTS,TripRoster,vehschgrid1Obj,LOC_CODE,strLocCode
VEHSCHCoreVehSchServiceTS,TripRoster,vehschgrid1Obj,INSPECTION_DATE,dtInspectionDate
VEHSCHCoreVehSchServiceTS,TripRoster,vehschgrid1Obj,STATUS,strStatus
VEHSCHCoreVehSchServiceTS,TripRoster,vehschgrid1Obj,INS_REQ,strInsReq
VEHSCHCoreVehSchServiceTS,TripRoster,vehschgrid1Obj,INSPECTION_TIME,tmInspTime
VEHSCHCoreVehSchServiceTS,TripRoster,vehschgrid1Obj,OWNER_CODE_3PL,strOwnerCode
VEHSCHCoreVehSchServiceTS,LoadRoster,vehschgrid2Obj,recStatus,recStatus
VEHSCHCoreVehSchServiceTS,LoadRoster,vehschgrid2Obj,select,strSelect
VEHSCHCoreVehSchServiceTS,LoadRoster,vehschgrid2Obj,TRIP_NO,strTripNo
VEHSCHCoreVehSchServiceTS,LoadRoster,vehschgrid2Obj,LOAD_NO,strLoadNo
VEHSCHCoreVehSchServiceTS,LoadRoster,vehschgrid2Obj,REQUEST_NO,strRequestNo
VEHSCHCoreVehSchServiceTS,LoadRoster,vehschgrid2Obj,ORIGIN,strOrigin
VEHSCHCoreVehSchServiceTS,LoadRoster,vehschgrid2Obj,DESTINATION,strDestination
VEHSCHCoreVehSchServiceTS,LoadRoster,vehschgrid2Obj,DEP_DATE,dtDepDate
VEHSCHCoreVehSchServiceTS,LoadRoster,vehschgrid2Obj,VEH_CAT,strVehCat
VEHSCHCoreVehSchServiceTS,LoadRoster,vehschgrid2Obj,PHONE_1,strOwnerPhNo
VEHSCHCoreVehSchServiceTS,LoadRoster,vehschgrid2Obj,VEHICLE_CODE,strVehCode
VEHSCHCoreVehSchServiceTS,LoadRoster,vehschgrid2Obj,VEH_REG_NO,strVehRegNo
VEHSCHCoreVehSchServiceTS,LoadRoster,vehschgrid2Obj,DRIVER_CODE,strDriverCode
VEHSCHCoreVehSchServiceTS,LoadRoster,vehschgrid2Obj,DRIVER_NAME,strDriverName
VEHSCHCoreVehSchServiceTS,LoadRoster,vehschgrid2Obj,PHONE_NO,strDriverPhNo
VEHSCHCoreVehSchServiceTS,LoadRoster,vehschgrid2Obj,LOC_CODE,strLocCode
VEHSCHCoreVehSchServiceTS,LoadRoster,vehschgrid2Obj,INSPECTION_DATE,dtInspectionDate
VEHSCHCoreVehSchServiceTS,LoadRoster,vehschgrid2Obj,STATUS,strStatus
VEHSCHCoreVehSchServiceTS,LoadRoster,vehschgrid2Obj,INS_REQ,strInspReqsch
VEHSCHCoreVehSchServiceTS,LoadRoster,vehschgrid2Obj,INSPECTION_TIME,tmInspTime
VEHSCHCoreVehSchServiceTS,LoadRoster,vehschgrid2Obj,OWNER_CODE_3PL,strOwnerCode
VEHSCHCoreVehSchServiceTS,ServiceRoster,vehschServiceObj,recStatus,recStatus
VEHSCHCoreVehSchServiceTS,ServiceRoster,vehschServiceObj,select,strSelect
VEHSCHCoreVehSchServiceTS,ServiceRoster,vehschServiceObj,TRIP_NO,strTripNo
VEHSCHCoreVehSchServiceTS,ServiceRoster,vehschServiceObj,SERVICE_ID,strServiceId
VEHSCHCoreVehSchServiceTS,ServiceRoster,vehschServiceObj,SER_REQUEST_NO,strServiceReqNo
VEHSCHCoreVehSchServiceTS,ServiceRoster,vehschServiceObj,ORIGIN,strOrigin
VEHSCHCoreVehSchServiceTS,ServiceRoster,vehschServiceObj,DESTINATION,strDestination
VEHSCHCoreVehSchServiceTS,ServiceRoster,vehschServiceObj,REQ_DATE,dtReqDate
VEHSCHCoreVehSchServiceTS,ServiceRoster,vehschServiceObj,VEH_CAT,strVehCat
VEHSCHCoreVehSchServiceTS,ServiceRoster,vehschServiceObj,PHONE_1,strOwnerPhNo
VEHSCHCoreVehSchServiceTS,ServiceRoster,vehschServiceObj,VEHICLE_CODE,strVehCode
VEHSCHCoreVehSchServiceTS,ServiceRoster,vehschServiceObj,VEH_REG_NO,strVehRegNo
VEHSCHCoreVehSchServiceTS,ServiceRoster,vehschServiceObj,DRIVER_CODE,strDriverCode
VEHSCHCoreVehSchServiceTS,ServiceRoster,vehschServiceObj,DRIVER_NAME,strDriverName
VEHSCHCoreVehSchServiceTS,ServiceRoster,vehschServiceObj,PHONE_NO,strDriverPhNo
VEHSCHCoreVehSchServiceTS,ServiceRoster,vehschServiceObj,LOC_CODE,strLocCode
VEHSCHCoreVehSchServiceTS,ServiceRoster,vehschServiceObj,INSPECTION_DATE,dtInspectionDate
VEHSCHCoreVehSchServiceTS,ServiceRoster,vehschServiceObj,STATUS,strStatus
VEHSCHCoreVehSchServiceTS,ServiceRoster,vehschServiceObj,INS_REQ,strServInspReq
VEHSCHCoreVehSchServiceTS,ServiceRoster,vehschServiceObj,INSPECTION_TIME,tmInspTime
VEHSCHCoreVehSchServiceTS,ServiceRoster,vehschServiceObj,OWNER_CODE_3PL,strOwnerCode
VEHSCHCoreVehSchServiceTS,ServiceTripRoster,vehschServiceToTripObj,recStatus,recStatus
VEHSCHCoreVehSchServiceTS,ServiceTripRoster,vehschServiceToTripObj,select,strSelect
VEHSCHCoreVehSchServiceTS,ServiceTripRoster,vehschServiceToTripObj,TRIP_NO,strTripNo
VEHSCHCoreVehSchServiceTS,ServiceTripRoster,vehschServiceToTripObj,SERVICE_ID,strServiceId
VEHSCHCoreVehSchServiceTS,ServiceTripRoster,vehschServiceToTripObj,SER_REQUEST_NO,strServiceReqNo
VEHSCHCoreVehSchServiceTS,ServiceTripRoster,vehschServiceToTripObj,ORIGIN,strOrigin
VEHSCHCoreVehSchServiceTS,ServiceTripRoster,vehschServiceToTripObj,DESTINATION,strDestination
VEHSCHCoreVehSchServiceTS,ServiceTripRoster,vehschServiceToTripObj,REQ_DATE,dtReqDate
VEHSCHCoreVehSchServiceTS,ServiceTripRoster,vehschServiceToTripObj,VEH_CAT,strVehCat
VEHSCHCoreVehSchServiceTS,ServiceTripRoster,vehschServiceToTripObj,PHONE_1,strOwnerPhNo
VEHSCHCoreVehSchServiceTS,ServiceTripRoster,vehschServiceToTripObj,VEHICLE_CODE,strVehCode
VEHSCHCoreVehSchServiceTS,ServiceTripRoster,vehschServiceToTripObj,VEH_REG_NO,strVehRegNo
VEHSCHCoreVehSchServiceTS,ServiceTripRoster,vehschServiceToTripObj,DRIVER_CODE,strDriverCode
VEHSCHCoreVehSchServiceTS,ServiceTripRoster,vehschServiceToTripObj,DRIVER_NAME,strDriverName
VEHSCHCoreVehSchServiceTS,ServiceTripRoster,vehschServiceToTripObj,PHONE_NO,strDriverPhNo
VEHSCHCoreVehSchServiceTS,ServiceTripRoster,vehschServiceToTripObj,LOC_CODE,strLocCode
VEHSCHCoreVehSchServiceTS,ServiceTripRoster,vehschServiceToTripObj,INSPECTION_DATE,dtInspectionDate
VEHSCHCoreVehSchServiceTS,ServiceTripRoster,vehschServiceToTripObj,STATUS,strStatus
VEHSCHCoreVehSchServiceTS,ServiceTripRoster,vehschServiceToTripObj,INS_REQ,strServInsReq
VEHSCHCoreVehSchServiceTS,ServiceTripRoster,vehschServiceToTripObj,INSPECTION_TIME,tmInspTime
VEHSCHCoreVehSchServiceTS,ServiceTripRoster,vehschServiceToTripObj,OWNER_CODE_3PL,strOwnerCode
VEHSCHCoreVehSchServiceTS,DynMTLFetch,queryObj,COLUMN_NAME,columnName
VEHSCHCoreVehSchServiceTS,DynMTLFetch,queryObj,OPERATOR,strOperator
VEHSCHCoreVehSchServiceTS,DynMTLFetch,queryObj,CONTROL_ID,strControlid
VEHSCHCoreVehSchServiceTS,DynMTLFetch,queryObj,DEFAULT_VALUE,strDefault
VEHSCHCoreVehSchServiceTS,LocalLoadRoster,LocalLoadRosterObj,recStatus,recStatus
VEHSCHCoreVehSchServiceTS,LocalLoadRoster,LocalLoadRosterObj,select,strSelect
VEHSCHCoreVehSchServiceTS,LocalLoadRoster,LocalLoadRosterObj,TRIP_NO,strTripNo
VEHSCHCoreVehSchServiceTS,LocalLoadRoster,LocalLoadRosterObj,LOAD_NO,strLoadNo
VEHSCHCoreVehSchServiceTS,LocalLoadRoster,LocalLoadRosterObj,REQUEST_NO,strRequestNo
VEHSCHCoreVehSchServiceTS,LocalLoadRoster,LocalLoadRosterObj,ORIGIN,strOrigin
VEHSCHCoreVehSchServiceTS,LocalLoadRoster,LocalLoadRosterObj,DESTINATION,strDestination
VEHSCHCoreVehSchServiceTS,LocalLoadRoster,LocalLoadRosterObj,DEP_DATE,dtDepDate
VEHSCHCoreVehSchServiceTS,LocalLoadRoster,LocalLoadRosterObj,VEH_CAT,strVehCat
VEHSCHCoreVehSchServiceTS,LocalLoadRoster,LocalLoadRosterObj,PHONE_1,strOwnerPhNo
VEHSCHCoreVehSchServiceTS,LocalLoadRoster,LocalLoadRosterObj,VEHICLE_CODE,strVehCode
VEHSCHCoreVehSchServiceTS,LocalLoadRoster,LocalLoadRosterObj,VEH_REG_NO,strVehRegNo
VEHSCHCoreVehSchServiceTS,LocalLoadRoster,LocalLoadRosterObj,DRIVER_CODE,strDriverCode
VEHSCHCoreVehSchServiceTS,LocalLoadRoster,LocalLoadRosterObj,DRIVER_NAME,strDriverName
VEHSCHCoreVehSchServiceTS,LocalLoadRoster,LocalLoadRosterObj,PHONE_NO,strDriverPhNo
VEHSCHCoreVehSchServiceTS,LocalLoadRoster,LocalLoadRosterObj,LOC_CODE,strLocCode
VEHSCHCoreVehSchServiceTS,LocalLoadRoster,LocalLoadRosterObj,INSPECTION_DATE,dtInspectionDate
VEHSCHCoreVehSchServiceTS,LocalLoadRoster,LocalLoadRosterObj,STATUS,strStatus
VEHSCHCoreVehSchServiceTS,LocalLoadRoster,LocalLoadRosterObj,INS_REQ,strInspReq
VEHSCHCoreVehSchServiceTS,LocalLoadRoster,LocalLoadRosterObj,INSPECTION_TIME,tmInspTime
VEHSCHCoreVehSchServiceTS,LocalLoadRoster,LocalLoadRosterObj,OWNER_CODE_3PL,strOwnerCode
VEHSCHCoreVehSchServiceTS,LocalLoadRoster,LocalLoadRosterObj,JP_REQ,strJpReq
VEHSCHCoreVehSchServiceTS,LocalLoadRoster,LocalLoadRosterObj,SPECIAL_TRAILER,strSpecialTrailer
TRPLISTCoreTripListTS,AssignLoads,assignedLoadsObj,recStatus,recStatus
TRPLISTCoreTripListTS,AssignLoads,assignedLoadsObj,select,strSelect
TRPLISTCoreTripListTS,AssignLoads,assignedLoadsObj,LOAD_NO,strLoadNo
TRPLISTCoreTripListTS,AssignLoads,assignedLoadsObj,SEQ_NO,iSeqNo
TRPLISTCoreTripListTS,AssignLoads,assignedLoadsObj,DEP_DATE,dtLoadDate
TRPLISTCoreTripListTS,AssignLoads,assignedLoadsObj,WEIGHT,iWeight
TRPLISTCoreTripListTS,AssignLoads,assignedLoadsObj,VOLUME,iVolume
TRPLISTCoreTripListTS,AssignLoads,assignedLoadsObj,COMMODITY,strCommodity
TRPLISTCoreTripListTS,TripSchedule,tripScheduleObj,recStatus,recStatus
TRPLISTCoreTripListTS,TripSchedule,tripScheduleObj,select,strSelect
TRPLISTCoreTripListTS,TripSchedule,tripScheduleObj,JP_NO,strJplanNo
TRPLISTCoreTripListTS,TripSchedule,tripScheduleObj,JP_TYPE,strJpType
TRPLISTCoreTripListTS,TripSchedule,tripScheduleObj,REF_LOAD_NO,strRefLoadNo
TRPLISTCoreTripListTS,TripSchedule,tripScheduleObj,ORIGIN,strOrigin
TRPLISTCoreTripListTS,TripSchedule,tripScheduleObj,DEST,strDestination
TRPLISTCoreTripListTS,TripSchedule,tripScheduleObj,DISTANCE,strDist
TRPLISTCoreTripListTS,TripSchedule,tripScheduleObj,START_TIME,strSrtTime
TRPLISTCoreTripListTS,TripSchedule,tripScheduleObj,END_TIME,strEndTime
TRPLISTCoreTripListTS,DynMTLFetch,queryObj,COLUMN_NAME,columnName
TRPLISTCoreTripListTS,DynMTLFetch,queryObj,OPERATOR,strOperator
TRPLISTCoreTripListTS,DynMTLFetch,queryObj,CONTROL_ID,strControlid
TRPLISTCoreTripListTS,DynMTLFetch,queryObj,DEFAULT_VALUE,strDefault
